postcode,lsoa21cd,lsoa21nm,admin_district,codes_lsoa
B76 9QF,E01009450,E05011180,Birmingham,E01009450
B13 0DB,E01008933,E05011124,Birmingham,E01008933
B44 0DB,E01009134,E05011150,Birmingham,E01009134
B76 2TF,E01009434,E05011180,Birmingham,E01009434
B44 9UT,E01009225,E05011159,Birmingham,E01009225
B27 7DH,E01009019,E05011118,Birmingham,E01009019
B45 9LE,E01009164,E05011164,Birmingham,E01009164
B31 5LN,E01009207,E05011119,Birmingham,E01009207
B14 5TJ,E01008980,E05011133,Birmingham,E01008980
B74 2TN,E01009425,E05011174,Birmingham,E01009425
B38 9RW,E01009113,E05011149,Birmingham,E01009113
B10 9QF,E01009332,E05011127,Birmingham,E01009332
B33 0PB,E01009303,E05011138,Birmingham,E01009303
B16 0NF,E01009145,E05011157,Birmingham,E01009145
B30 2XN,E01009296,E05011128,Birmingham,E01009296
B44 8AE,E01009227,E05011150,Birmingham,E01009227
B21 8JR,E01009272,E05011143,Birmingham,E01009272
B13 0BB,E01008933,E05011124,Birmingham,E01008933
B29 5BJ,E01009504,E05011184,Birmingham,E01009504
B16 9DY,E01008987,E05011151,Birmingham,E01008987
B45 8SA,E01034945,E05011164,Birmingham,E01034945
B26 1JY,E01008888,E05011169,Birmingham,E01008888
B75 6TE,E01009431,E05011175,Birmingham,E01009431
B28 8LD,E01009030,E05011140,Birmingham,E01009030
B23 7BG,E01009408,E05011173,Birmingham,E01009408
B17 0QL,E01009077,E05011144,Birmingham,E01009077
B25 8HT,E01008884,E05011182,Birmingham,E01008884
B76 1AG,E01009454,E05011176,Birmingham,E01009454
B1 3JG,E01033565,E05011168,Birmingham,E01033565
B24 0PY,E01009105,E05011162,Birmingham,E01009105
B76 1LD,E01009454,E05011176,Birmingham,E01009454
B33 8TN,E01009513,E05011186,Birmingham,E01009513
B14 4JH,E01008944,E05011124,Birmingham,E01008944
B11 1JJ,E01009365,E05011170,Birmingham,E01009365
B73 6NB,E01009468,E05011179,Birmingham,E01009468
B25 8PF,E01008890,E05011169,Birmingham,E01008890
B34 6NY,E01009305,E05011131,Birmingham,E01009305
B38 8DY,E01009108,E05011148,Birmingham,E01009108
B75 7DB,E01009445,E05011176,Birmingham,E01009445
B8 1SH,E01009483,E05011120,Birmingham,E01009483
B14 4TE,E01008949,E05011146,Birmingham,E01008949
B32 1BH,E01009250,E05011163,Birmingham,E01009250
B20 2DJ,E01009263,E05011143,Birmingham,E01009263
B32 2AR,E01009254,E05011163,Birmingham,E01009254
B72 1HX,E01009437,E05011178,Birmingham,E01009437
B42 2BD,E01009243,E05011159,Birmingham,E01009243
B24 0RG,E01009100,E05011162,Birmingham,E01009100
B34 6DU,E01009089,E05011131,Birmingham,E01009089
B9 5QQ,E01009343,E05011127,Birmingham,E01009343
B28 0JU,E01009036,E05011141,Birmingham,E01009036
B19 1HJ,E01009047,E05011153,Birmingham,E01009047
B75 5NJ,E01009420,E05011177,Birmingham,E01009420
B25 8EJ,E01008887,E05011169,Birmingham,E01008887
B34 6TZ,E01009309,E05011165,Birmingham,E01009309
B23 5SS,E01009006,E05011135,Birmingham,E01009006
B8 3BN,E01009195,E05011120,Birmingham,E01009195
B8 2AJ,E01009490,E05011138,Birmingham,E01009490
B27 7TT,E01009029,E05011182,Birmingham,E01009029
B30 2EA,E01008951,E05011129,Birmingham,E01008951
B14 6DS,E01008971,E05011130,Birmingham,E01008971
B31 5DA,E01009172,E05011158,Birmingham,E01009172
B73 5SS,E01009456,E05011179,Birmingham,E01009456
B19 2JJ,E01034925,E05011153,Birmingham,E01034925
B44 9RP,E01009221,E05011150,Birmingham,E01009221
B24 8HS,E01008998,E05011139,Birmingham,E01008998
B32 2QT,E01009256,E05011163,Birmingham,E01009256
B23 6JG,E01009406,E05011173,Birmingham,E01009406
B76 1BY,E01009436,E05011180,Birmingham,E01009436
B21 9LB,E01009350,E05011142,Birmingham,E01009350
B11 3PB,E01009028,E05011182,Birmingham,E01009028
B28 8AR,E01009045,E05011140,Birmingham,E01009045
B29 5XG,E01009500,E05011184,Birmingham,E01009500
B23 7LN,E01009412,E05011173,Birmingham,E01009412
B31 1TE,E01009498,E05011119,Birmingham,E01009498
B33 0RX,E01009322,E05011137,Birmingham,E01009322
B28 0BG,E01009031,E05011140,Birmingham,E01009031
B1 3AW,E01034951,E05011168,Birmingham,E01034951
B18 5DX,E01009360,E05011168,Birmingham,E01009360
B23 5DX,E01009404,E05011161,Birmingham,E01009404
B33 9DR,E01009092,E05011138,Birmingham,E01009092
B17 0AS,E01009071,E05011144,Birmingham,E01009071
B23 6JX,E01009405,E05011173,Birmingham,E01009405
B11 3BL,E01034955,E05011140,Birmingham,E01034955
B75 6EW,E01009444,E05011177,Birmingham,E01009444
B24 0JT,E01009011,E05011162,Birmingham,E01009011
B26 1EJ,E01008891,E05011169,Birmingham,E01008891
B30 1TQ,E01009281,E05011129,Birmingham,E01009281
B45 9RH,E01009160,E05011164,Birmingham,E01009160
B28 0XN,E01008944,E05011124,Birmingham,E01008944
B23 7QE,E01009414,E05011173,Birmingham,E01009414
B27 7DR,E01009015,E05011118,Birmingham,E01009015
B28 9ND,E01009033,E05011140,Birmingham,E01009033
B73 5LD,E01009456,E05011179,Birmingham,E01009456
B31 5HB,E01009158,E05011136,Birmingham,E01009158
B75 6NJ,E01009426,E05011177,Birmingham,E01009426
B75 5AA,E01009431,E05011175,Birmingham,E01009431
B10 0JL,E01009337,E05011167,Birmingham,E01009337
B10 9BJ,E01009325,E05011167,Birmingham,E01009325
B27 7AY,E01009021,E05011118,Birmingham,E01009021
B72 1XZ,E01009463,E05011181,Birmingham,E01009463
B31 5HH,E01009162,E05011158,Birmingham,E01009162
B27 6AA,E01008894,E05011118,Birmingham,E01008894
B28 9BG,E01009032,E05011140,Birmingham,E01009032
B8 3EH,E01009488,E05011120,Birmingham,E01009488
B18 4LS,E01009361,E05011168,Birmingham,E01009361
B28 8RX,E01009033,E05011140,Birmingham,E01009033
B38 9BG,E01009107,E05011149,Birmingham,E01009107
B14 4QG,E01008946,E05011146,Birmingham,E01008946
B31 1PG,E01009497,E05011119,Birmingham,E01009497
B13 9EY,E01009187,E05011154,Birmingham,E01009187
B24 8HT,E01008998,E05011139,Birmingham,E01008998
B32 3AD,E01008919,E05011123,Birmingham,E01008919
B23 7TT,E01009125,E05011173,Birmingham,E01009125
B30 2BJ,E01008955,E05011172,Birmingham,E01008955
B21 9PU,E01009266,E05011147,Birmingham,E01009266
B31 1RN,E01009499,E05011119,Birmingham,E01009499
B31 2FL,E01009493,E05011184,Birmingham,E01009493
B19 2ER,E01008909,E05011156,Birmingham,E01008909
B11 1PP,E01009372,E05011170,Birmingham,E01009372
B29 5HD,E01009294,E05011184,Birmingham,E01009294
B21 0QH,E01009354,E05011168,Birmingham,E01009354
B18 4QU,E01009359,E05011168,Birmingham,E01009359
B35 6PF,E01009106,E05011132,Birmingham,E01009106
B17 9SA,E01009068,E05011144,Birmingham,E01009068
B8 3RL,E01009477,E05011138,Birmingham,E01009477
B27 6ST,E01008895,E05011118,Birmingham,E01008895
B44 9QL,E01009222,E05011159,Birmingham,E01009222
B12 8BN,E01033648,E05011170,Birmingham,E01033648
B7 5NY,E01009202,E05011155,Birmingham,E01009202
B18 4EU,E01009345,E05011157,Birmingham,E01009345
B76 1XS,E01009443,E05011180,Birmingham,E01009443
B21 0JP,E01009354,E05011147,Birmingham,E01009354
B7 5DG,E01009201,E05011155,Birmingham,E01009201
B31 2BU,E01008958,E05011158,Birmingham,E01008958
B29 7ST,E01009282,E05011128,Birmingham,E01009282
B35 7FE,E01009097,E05011132,Birmingham,E01009097
B31 4QF,E01009170,E05011152,Birmingham,E01009170
B1 3LQ,E01033565,E05011168,Birmingham,E01033565
B13 0BH,E01009046,E05011124,Birmingham,E01009046
B12 0LD,E01009200,E05011126,Birmingham,E01009200
B29 4BN,E01009294,E05011184,Birmingham,E01009294
B13 9RX,E01009187,E05011154,Birmingham,E01009187
B13 8BH,E01009384,E05011154,Birmingham,E01009384
B31 3PZ,E01009217,E05011152,Birmingham,E01009217
B75 6RP,E01009429,E05011177,Birmingham,E01009429
B44 9JD,E01009221,E05011159,Birmingham,E01009221
B6 5NY,E01034923,E05011121,Birmingham,E01034923
B17 0SN,E01009071,E05011144,Birmingham,E01009071
B38 8RD,E01009108,E05011149,Birmingham,E01009108
B10 0DP,E01009363,E05011127,Birmingham,E01009363
B21 9QX,E01009273,E05011147,Birmingham,E01009273
B31 3QG,E01009217,E05011152,Birmingham,E01009217
B29 6TG,E01009078,E05011184,Birmingham,E01009078
B26 2NU,E01009312,E05011166,Birmingham,E01009312
B14 4PR,E01008949,E05011146,Birmingham,E01008949
B75 6SZ,E01009427,E05011175,Birmingham,E01009427
B21 8NT,E01009274,E05011147,Birmingham,E01009274
B14 7EY,E01009175,E05011130,Birmingham,E01009175
B20 2ED,E01009049,E05011143,Birmingham,E01009049
B75 7TJ,E01009432,E05011178,Birmingham,E01009432
B38 8NJ,E01009111,E05011148,Birmingham,E01009111
B31 5DT,E01009208,E05011158,Birmingham,E01009208
B26 2SL,E01009323,E05011137,Birmingham,E01009323
B73 6DS,E01009449,E05011178,Birmingham,E01009449
B8 3AL,E01034931,E05011120,Birmingham,E01034931
B26 3RG,E01009318,E05011166,Birmingham,E01009318
B36 8QU,E01009081,E05011131,Birmingham,E01009081
B28 0SX,E01008944,E05011124,Birmingham,E01008944
B33 8JL,E01009514,E05011137,Birmingham,E01009514
B75 7HL,E01009446,E05011177,Birmingham,E01009446
B44 0JY,E01009129,E05011150,Birmingham,E01009129
B19 2HZ,E01008909,E05011156,Birmingham,E01008909
B31 3BT,E01009117,E05011148,Birmingham,E01009117
B3 1BP,E01033622,E05011168,Birmingham,E01033622
B31 3SY,E01009215,E05011152,Birmingham,E01009215
B34 6TT,E01009309,E05011165,Birmingham,E01009309
B76 2BL,E01009436,E05011180,Birmingham,E01009436
B31 4TN,E01009170,E05011152,Birmingham,E01009170
B29 7AB,E01009289,E05011128,Birmingham,E01009289
B38 9JY,E01009113,E05011149,Birmingham,E01009113
B35 6NP,E01009106,E05011132,Birmingham,E01009106
B18 7BJ,E01009348,E05011168,Birmingham,E01009348
B12 8JY,E01009399,E05011170,Birmingham,E01009399
B30 3RU,E01008972,E05011133,Birmingham,E01008972
B23 5TA,E01009001,E05011179,Birmingham,E01009001
B33 9JD,E01009093,E05011138,Birmingham,E01009093
B23 7PH,E01009414,E05011139,Birmingham,E01009414
B27 7PH,E01009019,E05011118,Birmingham,E01009019
B24 8QU,E01008999,E05011139,Birmingham,E01008999
B75 7PD,E01009447,E05011176,Birmingham,E01009447
B23 6UR,E01009409,E05011139,Birmingham,E01009409
B13 9XZ,E01009394,E05011154,Birmingham,E01009394
B15 2GA,E01008995,E05011134,Birmingham,E01008995
B73 5QS,E01009466,E05011179,Birmingham,E01009466
B32 3NJ,E01033629,E05011123,Birmingham,E01033629
B24 0JW,E01009011,E05011162,Birmingham,E01009011
B17 9LX,E01009068,E05011144,Birmingham,E01009068
B14 6QD,E01008972,E05011130,Birmingham,E01008972
B75 5BB,E01009425,E05011175,Birmingham,E01009425
B23 5GU,E01034914,E05011161,Birmingham,E01034914
B28 0XP,E01008944,E05011124,Birmingham,E01008944
B75 7PZ,E01009448,E05011176,Birmingham,E01009448
B32 2JG,E01009072,E05011144,Birmingham,E01009072
B31 5SF,E01008930,E05011123,Birmingham,E01008930
B73 5SN,E01009468,E05011179,Birmingham,E01009468
B38 9SF,E01009114,E05011149,Birmingham,E01009114
B17 9HT,E01009066,E05011144,Birmingham,E01009066
B26 3BJ,E01009316,E05011166,Birmingham,E01009316
B31 3DL,E01009211,E05011152,Birmingham,E01009211
B44 8RR,E01009229,E05011159,Birmingham,E01009229
B12 9PH,E01009182,E05011122,Birmingham,E01009182
B24 0DU,E01009009,E05011135,Birmingham,E01009009
B30 3AE,E01008953,E05011172,Birmingham,E01008953
B13 9TY,E01009188,E05011154,Birmingham,E01009188
B29 5HX,E01009291,E05011184,Birmingham,E01009291
B29 4EN,E01009494,E05011184,Birmingham,E01009494
B73 6BW,E01009430,E05011178,Birmingham,E01009430
B6 5EL,E01034924,E05011121,Birmingham,E01034924
B13 9YD,E01009176,E05011154,Birmingham,E01009176
B28 0TF,E01008940,E05011124,Birmingham,E01008940
B27 7SU,E01009016,E05011182,Birmingham,E01009016
B21 0DD,E01009351,E05011147,Birmingham,E01009351
B44 9BB,E01009220,E05011159,Birmingham,E01009220
B73 5PL,E01009468,E05011179,Birmingham,E01009468
B19 1QR,E01008905,E05011153,Birmingham,E01008905
B36 8NP,E01009083,E05011131,Birmingham,E01009083
B9 4TD,E01034935,E05011126,Birmingham,E01034935
B19 1PS,E01008907,E05011153,Birmingham,E01008907
B45 9FF,E01009159,E05011136,Birmingham,E01009159
B24 9LS,E01009011,E05011162,Birmingham,E01009011
B24 0RP,E01009100,E05011162,Birmingham,E01009100
B45 9WB,E01009159,E05011136,Birmingham,E01009159
B17 8AR,E01009260,E05011163,Birmingham,E01009260
B21 0HB,E01009351,E05011147,Birmingham,E01009351
B31 1LQ,E01009497,E05011119,Birmingham,E01009497
B28 8EF,E01009046,E05011140,Birmingham,E01009046
B31 4BP,E01009213,E05011152,Birmingham,E01009213
B15 3PW,E01008991,E05011134,Birmingham,E01008991
B44 8QR,E01009231,E05011150,Birmingham,E01009231
B28 0ST,E01008944,E05011124,Birmingham,E01008944
B14 4BJ,E01008945,E05011146,Birmingham,E01008945
B13 8LE,E01009183,E05011154,Birmingham,E01009183
B13 8DL,E01009184,E05011154,Birmingham,E01009184
B73 6DF,E01009430,E05011178,Birmingham,E01009430
B45 0LB,E01009174,E05011136,Birmingham,E01009174
B30 2RG,E01008965,E05011172,Birmingham,E01008965
B31 4SX,E01009170,E05011152,Birmingham,E01009170
B11 1NX,E01033650,E05011170,Birmingham,E01033650
B42 1PU,E01009238,E05011160,Birmingham,E01009238
B44 8ES,E01009230,E05011150,Birmingham,E01009230
B14 6HR,E01008966,E05011130,Birmingham,E01008966
B18 4EJ,E01009345,E05011157,Birmingham,E01009345
B29 7SU,E01009282,E05011128,Birmingham,E01009282
B21 8JG,E01009272,E05011143,Birmingham,E01009272
B32 4EP,E01008923,E05011123,Birmingham,E01008923
B17 8AT,E01009260,E05011163,Birmingham,E01009260
B6 5HL,E01034924,E05011121,Birmingham,E01034924
B31 4NH,E01034945,E05011152,Birmingham,E01034945
B17 0DH,E01009068,E05011144,Birmingham,E01009068
B42 2SQ,E01009248,E05011159,Birmingham,E01009248
B33 9PL,E01009298,E05011138,Birmingham,E01009298
B25 8LQ,E01008886,E05011169,Birmingham,E01008886
B20 3EU,E01009054,E05011121,Birmingham,E01009054
B13 0NW,E01008938,E05011124,Birmingham,E01008938
B10 9RJ,E01009332,E05011127,Birmingham,E01009332
B29 7NJ,E01009283,E05011128,Birmingham,E01009283
B31 3BL,E01009117,E05011148,Birmingham,E01009117
B26 2TQ,E01009323,E05011137,Birmingham,E01009323
B24 8AX,E01009000,E05011139,Birmingham,E01009000
B33 9JS,E01009092,E05011138,Birmingham,E01009092
B31 4RW,E01009215,E05011152,Birmingham,E01009215
B9 5QF,E01009343,E05011127,Birmingham,E01009343
B45 9TX,E01009165,E05011164,Birmingham,E01009165
B28 8HG,E01009046,E05011140,Birmingham,E01009046
B11 1XG,E01009367,E05011170,Birmingham,E01009367
B10 0EQ,E01009338,E05011167,Birmingham,E01009338
B34 7NS,E01009308,E05011165,Birmingham,E01009308
B29 7NN,E01009283,E05011128,Birmingham,E01009283
B34 6LS,E01009305,E05011131,Birmingham,E01009305
B30 3NU,E01009119,E05011148,Birmingham,E01009119
B45 9PT,E01009167,E05011164,Birmingham,E01009167
B32 4BS,E01033629,E05011123,Birmingham,E01033629
B20 3NS,E01034917,E05011125,Birmingham,E01034917
B9 5UY,E01009477,E05011145,Birmingham,E01009477
B28 8QY,E01009024,E05011118,Birmingham,E01009024
B35 6QX,E01009099,E05011132,Birmingham,E01009099
B35 7NE,E01009097,E05011132,Birmingham,E01009097
B1 2SN,E01033565,E05011151,Birmingham,E01033565
B20 3EA,E01009058,E05011121,Birmingham,E01009058
B7 4LH,E01033561,E05011155,Birmingham,E01033561
B24 0EB,E01009003,E05011135,Birmingham,E01009003
B13 9HQ,E01009390,E05011154,Birmingham,E01009390
B33 9SD,E01009300,E05011138,Birmingham,E01009300
B12 8PJ,E01009397,E05011170,Birmingham,E01009397
B29 7JW,E01009288,E05011128,Birmingham,E01009288
B24 8JF,E01008999,E05011139,Birmingham,E01008999
B26 3JE,E01009315,E05011166,Birmingham,E01009315
B10 0TN,E01009380,E05011127,Birmingham,E01009380
B14 7BU,E01009178,E05011130,Birmingham,E01009178
B44 8BB,E01009232,E05011150,Birmingham,E01009232
B8 3LP,E01009488,E05011120,Birmingham,E01009488
B14 7TA,E01009177,E05011130,Birmingham,E01009177
B6 6JX,E01034920,E05011121,Birmingham,E01034920
B44 0UJ,E01009128,E05011150,Birmingham,E01009128
B14 4JX,E01008939,E05011146,Birmingham,E01008939
B13 0TQ,E01008932,E05011124,Birmingham,E01008932
B42 1JL,E01009235,E05011160,Birmingham,E01009235
B14 4HL,E01008940,E05011124,Birmingham,E01008940
B75 6UQ,E01009428,E05011178,Birmingham,E01009428
B73 6XA,E01009465,E05011179,Birmingham,E01009465
B33 9BY,E01009092,E05011138,Birmingham,E01009092
B13 9HF,E01009390,E05011154,Birmingham,E01009390
B36 8QF,E01009079,E05011131,Birmingham,E01009079
B29 7LH,E01009288,E05011128,Birmingham,E01009288
B24 0JP,E01009009,E05011162,Birmingham,E01009009
B14 4QF,E01008946,E05011146,Birmingham,E01008946
B33 0EE,E01009299,E05011138,Birmingham,E01009299
B30 1PN,E01008951,E05011129,Birmingham,E01008951
B9 5UH,E01009475,E05011145,Birmingham,E01009475
B74 4NW,E01009422,E05011174,Birmingham,E01009422
B10 0BL,E01009379,E05011127,Birmingham,E01009379
B31 2HY,E01009205,E05011158,Birmingham,E01009205
B44 0SJ,E01009129,E05011150,Birmingham,E01009129
B6 6QU,E01008916,E05011121,Birmingham,E01008916
B73 5ST,E01009456,E05011179,Birmingham,E01009456
B27 7BL,E01009015,E05011118,Birmingham,E01009015
B10 0TA,E01009380,E05011127,Birmingham,E01009380
B32 3LE,E01033629,E05011123,Birmingham,E01033629
B26 2RS,E01009314,E05011166,Birmingham,E01009314
B36 8AJ,E01009084,E05011131,Birmingham,E01009084
B75 5LR,E01009416,E05011177,Birmingham,E01009416
B72 1EF,E01009457,E05011181,Birmingham,E01009457
B27 6JU,E01008890,E05011118,Birmingham,E01008890
B75 6UG,E01009428,E05011178,Birmingham,E01009428
B14 5TF,,,,
B23 7YY,E01009411,E05011173,Birmingham,E01009411
B20 1LS,E01032591,E05011143,Birmingham,E01032591
B24 9AQ,E01009013,E05011135,Birmingham,E01009013
B28 8SL,E01009043,E05011140,Birmingham,E01009043
B34 7AB,E01009306,E05011165,Birmingham,E01009306
B32 3DT,E01008918,E05011123,Birmingham,E01008918
B23 7LG,E01009412,E05011173,Birmingham,E01009412
B29 6QJ,E01009292,E05011184,Birmingham,E01009292
B12 0YT,E01009362,E05011126,Birmingham,E01009362
B45 0LG,E01009161,E05011136,Birmingham,E01009161
B31 1BP,E01008929,E05011123,Birmingham,E01008929
B30 2XF,E01008964,E05011172,Birmingham,E01008964
B35 7EQ,E01009101,E05011132,Birmingham,E01009101
B75 6HD,E01009444,E05011177,Birmingham,E01009444
B76 1YQ,E01009438,E05011180,Birmingham,E01009438
B74 4HH,E01009421,E05011174,Birmingham,E01009421
B31 5QD,E01009173,E05011119,Birmingham,E01009173
B19 2UB,E01008909,E05011156,Birmingham,E01008909
B23 5RA,E01009001,E05011135,Birmingham,E01009001
B31 2XR,E01008958,E05011129,Birmingham,E01008958
B20 1NA,E01032591,E05011143,Birmingham,E01032591
B23 7JX,E01009412,E05011173,Birmingham,E01009412
B44 8JY,E01009229,E05011150,Birmingham,E01009229
B13 9JN,E01009185,E05011154,Birmingham,E01009185
B73 5AD,E01009473,E05011179,Birmingham,E01009473
B20 2RP,E01009056,E05011125,Birmingham,E01009056
B23 5SG,E01009006,E05011135,Birmingham,E01009006
B44 8JB,E01009229,E05011159,Birmingham,E01009229
B28 0DG,E01009037,E05011141,Birmingham,E01009037
B75 6LR,E01009429,E05011177,Birmingham,E01009429
B28 0RF,E01009039,E05011141,Birmingham,E01009039
B29 6GP,E01009284,E05011129,Birmingham,E01009284
B44 0BA,E01009122,E05011150,Birmingham,E01009122
B14 7LN,E01008981,E05011130,Birmingham,E01008981
B75 7PA,E01009446,E05011176,Birmingham,E01009446
B26 2UR,E01009312,E05011166,Birmingham,E01009312
B76 2QF,E01009436,E05011180,Birmingham,E01009436
B26 2QN,E01009323,E05011166,Birmingham,E01009323
B9 5XT,E01009342,E05011145,Birmingham,E01009342
B76 1HN,E01009442,E05011180,Birmingham,E01009442
B33 0AG,E01009299,E05011138,Birmingham,E01009299
B32 2SJ,E01009255,E05011163,Birmingham,E01009255
B74 2NL,E01009430,E05011174,Birmingham,E01009430
B5 7FH,E01034947,E05011126,Birmingham,E01034947
B45 9SF,E01009160,E05011164,Birmingham,E01009160
B33 8HJ,E01009511,E05011137,Birmingham,E01009511
B14 4HY,E01008940,E05011124,Birmingham,E01008940
B76 1EX,E01009442,E05011180,Birmingham,E01009442
B31 1NY,E01009495,E05011119,Birmingham,E01009495
B16 9NE,E01008989,E05011157,Birmingham,E01008989
B6 5DL,E01034926,E05011156,Birmingham,E01034926
B72 1YY,E01009461,E05011181,Birmingham,E01009461
B75 5PB,E01009416,E05011177,Birmingham,E01009416
B76 1ER,E01009439,E05011180,Birmingham,E01009439
B28 9BQ,E01009031,E05011140,Birmingham,E01009031
B14 4DZ,E01008937,E05011124,Birmingham,E01008937
B16 9NB,E01008989,E05011134,Birmingham,E01008989
B14 5RP,E01008978,E05011133,Birmingham,E01008978
B17 8QB,E01009066,E05011144,Birmingham,E01009066
B8 1RB,E01009483,E05011120,Birmingham,E01009483
B30 1LT,E01008950,E05011129,Birmingham,E01008950
B76 1WG,E01009461,E05011181,Birmingham,E01009461
B6 6QT,E01008916,E05011121,Birmingham,E01008916
B32 4DY,E01008927,E05011123,Birmingham,E01008927
B73 5RY,E01009458,E05011179,Birmingham,E01009458
B8 1RR,E01009483,E05011120,Birmingham,E01009483
B14 5XU,E01008979,E05011133,Birmingham,E01008979
B74 4BZ,E01009425,E05011175,Birmingham,E01009425
B31 1HN,E01009496,E05011119,Birmingham,E01009496
B21 8PG,E01009268,E05011143,Birmingham,E01009268
B28 9QR,E01009032,E05011140,Birmingham,E01009032
B33 8EP,E01009511,E05011137,Birmingham,E01009511
B28 9PD,E01009033,E05011140,Birmingham,E01009033
B44 9UD,E01009226,E05011159,Birmingham,E01009226
B33 0TT,E01009322,E05011137,Birmingham,E01009322
B17 9TR,E01009070,E05011144,Birmingham,E01009070
B14 4SN,E01008942,E05011146,Birmingham,E01008942
B23 5XD,E01009135,E05011161,Birmingham,E01009135
B76 1HL,E01009442,E05011180,Birmingham,E01009442
B13 9JW,E01009176,E05011154,Birmingham,E01009176
B33 0TU,E01009322,E05011137,Birmingham,E01009322
B29 7AW,E01034941,E05011128,Birmingham,E01034941
B11 2EB,E01008889,E05011182,Birmingham,E01008889
B8 1QS,E01009483,E05011120,Birmingham,E01009483
B29 7RW,E01009293,E05011128,Birmingham,E01009293
B24 0SJ,E01009100,E05011162,Birmingham,E01009100
B13 8ES,E01009184,E05011154,Birmingham,E01009184
B14 6RR,E01008972,E05011130,Birmingham,E01008972
B45 9SA,E01009160,E05011164,Birmingham,E01009160
B14 6QE,E01008973,E05011130,Birmingham,E01008973
